PTag,PId,PLocX,PLocY,PDirX,PDirY
1,713,0.541979,0.639822,0.0157342,0.00724383
0,714,0.018186,0.398417,0,0
0,715,0.0801489,0.83336,0,0
1,716,0.591985,0.475383,-0.00472835,-0.0166637
0,717,0.0899527,0.690288,0,0
1,718,0.510823,0.422502,-0.0172602,0.0014573
0,719,0.860933,0.696044,0,0
0,720,0.636405,0.853895,0,0
0,721,0.836073,0.605843,0,0
0,722,0.0242765,0.164351,0,0
0,723,0.0477136,0.310705,0,0
0,724,0.084735,0.733317,0,0
0,725,0.447185,0.112087,0,0
1,726,0.302418,0.606658,0.00529927,-0.0164911
0,727,0.83924,0.511012,0,0
0,728,0.91132,0.797287,0,0
0,729,0.307842,0.654393,0,0
0,730,0.526321,0.884729,0,0
0,731,0.735357,0.240131,0,0
0,732,0.702317,0.844631,0,0
1,733,0.488259,0.43615,-0.0121159,0.0123791
0,734,0.0114267,0.594019,0,0
0,735,0.973269,0.492137,0,0
1,736,0.453897,0.487999,-0.014031,-0.0101572
0,737,0.124597,0.678106,0,0
0,738,0.620379,0.196599,0,0
0,739,0.856379,0.777332,0,0
0,740,0.0193079,0.521522,0,0
0,741,0.163192,0.978643,0,0
0,742,0.291313,0.924494,0,0
0,743,0.849208,0.174174,0,0
1,744,0.553585,0.516761,0.0141476,-0.00999416
0,745,0.683544,0.14216,0,0
0,746,0.520874,0.259228,0,0
0,747,0.00798448,0.620907,0,0
1,748,0.402779,0.637588,-0.0170054,0.00329442
1,749,0.374739,0.445417,-0.00913217,0.0147187
0,750,0.966565,0.999874,0,0
0,751,0.88901,0.362692,0,0
0,752,0.55696,0.254504,0,0
1,753,0.601348,0.552471,0.01569,0.00733905
0,754,0.220582,0.158803,0,0
0,755,0.794454,0.376301,0,0
0,756,0.965089,0.598476,0,0
0,757,0.552953,0.0705808,0,0
0,758,0.774306,0.376789,0,0
0,759,0.789212,0.0527873,0,0
0,760,0.0811467,0.247261,0,0
0,761,0.723092,0.0315149,0,0
0,762,0.97092,0.870022,0,0
0,763,0.238194,0.373758,0,0
0,764,0.922306,0.317428,0,0
0,765,0.92048,0.945539,0,0
0,766,0.051468,0.816931,0,0
1,767,0.470141,0.62419,-0.0166911,-0.00463071
0,768,0.0174948,0.796773,0,0
0,769,0.231718,0.945171,0,0
1,770,0.651804,0.432487,-0.0155892,-0.00755086
0,771,0.453297,0.969077,0,0
0,772,0.456927,0.0357626,0,0
0,773,0.693904,0.179479,0,0
0,774,0.205023,0.406703,0,0
0,775,0.00311325,0.160165,0,0
0,776,0.880443,0.32592,0,0
0,777,0.246278,0.420192,0,0
0,778,0.312988,0.197428,0,0
1,779,0.525335,0.289533,-0.00102606,0.0172912
0,780,0.543781,0.162128,0,0
1,781,0.565591,0.486071,-0.00392902,0.0168701
0,782,0.763781,0.347709,0,0
0,783,0.565299,0.966243,0,0
0,784,0.853725,0.504356,0,0
1,785,0.535894,0.357424,-0.0125048,0.0119862
1,786,0.664071,0.646787,0.00199551,0.0172063
0,787,0.247604,0.0921989,0,0
0,788,0.198735,0.299108,0,0
0,789,0.773735,0.881599,0,0
0,790,0.0783246,0.939084,0,0
0,791,0.366878,0.0371361,0,0
0,792,0.875783,0.397067,0,0
0,793,0.969603,0.114764,0,0
1,794,0.526198,0.281509,0.00769969,0.0155162
0,795,0.96475,0.203684,0,0
0,796,0.0794686,0.00778092,0,0
0,797,0.64817,0.235074,0,0
0,798,0.189368,0.701732,0,0
0,799,0.652925,0.31617,0,0
1,800,0.639723,0.431526,0.0129158,-0.0115421
0,801,0.0183672,0.827968,0,0
1,802,0.686802,0.606124,0.0140166,-0.0101771
0,803,0.414226,0.975385,0,0
0,804,0.0588295,0.0768331,0,0
0,805,0.756202,0.775738,0,0
0,806,0.917681,0.253568,0,0
0,807,0.404694,0.804635,0,0
0,808,0.193888,0.799225,0,0
1,809,0.652325,0.405232,0.0158815,-0.00691491
0,810,0.762083,0.978881,0,0
0,811,0.942217,0.275666,0,0
0,812,0.0175427,0.822571,0,0
0,813,0.366439,0.196756,0,0
0,814,0.995254,0.523195,0,0
0,815,0.0421952,0.508765,0,0
0,816,0.281943,0.25792,0,0
0,817,0.0503108,0.754838,0,0
0,818,0.782648,0.067468,0,0
0,819,0.666703,0.171847,0,0
0,820,0.258398,0.41693,0,0
0,821,0.538664,0.782408,0,0
0,822,0.110887,0.593511,0,0
0,823,0.867902,0.0659018,0,0
0,824,0.926584,0.39221,0,0
0,825,0.277191,0.601113,0,0
1,826,0.653942,0.402008,-0.00591246,0.0162813
0,827,0.35682,0.114304,0,0
0,828,0.9021,0.486295,0,0
0,829,0.467291,0.27194,0,0
0,830,0.183142,0.522252,0,0
0,831,0.056923,0.580167,0,0
0,832,0.739888,0.768791,0,0
0,833,0.0440113,0.0644356,0,0
0,834,0.673021,0.0594659,0,0
0,835,0.92803,0.875563,0,0
1,836,0.555206,0.450826,0.0162213,-0.00607508
1,837,0.522515,0.432834,0.0158742,-0.00693151
0,838,0.91343,0.6262,0,0
1,839,0.56792,0.471093,0.0121164,0.0123787
1,840,0.401536,0.527484,-0.0165612,0.00507581
1,841,0.413464,0.599654,-0.00936432,0.0145721
0,842,0.156692,0.245564,0,0
0,843,0.295438,0.200243,0,0
0,844,0.0240071,0.380428,0,0
0,845,0.0831449,0.789601,0,0
0,846,0.688422,0.224103,0,0
0,847,0.749782,0.22957,0,0
0,848,0.714454,0.190962,0,0
0,849,0.0274595,0.764306,0,0
0,850,0.894633,0.896282,0,0
0,851,0.864396,0.542796,0,0
0,852,0.214934,0.233239,0,0
1,853,0.399617,0.436451,0.0145935,0.00933092
0,854,0.108139,0.31478,0,0
1,855,0.585075,0.410317,0.00955451,-0.0144482
0,856,0.487507,0.859099,0,0
0,857,0.439644,0.0862524,0,0
1,858,0.627869,0.447489,0.0118978,-0.0125889
0,859,0.809926,0.226,0,0
1,860,0.401148,0.502788,0.0137569,0.0105255
1,861,0.611817,0.35309,-0.0146505,0.00924117
0,862,0.231603,0.62694,0,0
0,863,0.0111428,0.64758,0,0
0,864,0.273845,0.728466,0,0
0,865,0.836296,0.0560016,0,0
0,866,0.0465665,0.533765,0,0
0,867,0.134024,0.778229,0,0
0,868,0.540939,0.273858,0,0
0,869,0.74457,0.517829,0,0
0,870,0.771382,0.777696,0,0
0,871,0.324513,0.942877,0,0
0,872,0.814439,0.82666,0,0
0,873,0.0186585,0.87078,0,0
0,874,0.676905,0.260976,0,0
1,875,0.509125,0.532899,-0.0101067,0.0140674
0,876,0.992262,0.3137,0,0
0,877,0.0937764,0.745105,0,0
0,878,0.179569,0.353924,0,0
0,879,0.284205,0.406035,0,0
0,880,0.226034,0.130378,0,0
1,881,0.384791,0.677338,-0.0140513,-0.0101291
1,882,0.457012,0.631853,0.0121979,-0.0122983
0,883,0.0349504,0.56855,0,0
0,884,0.821067,0.789821,0,0
0,885,0.619775,0.894396,0,0
0,886,0.911938,0.973211,0,0
0,887,0.0343552,0.366143,0,0
0,888,0.48281,0.850315,0,0
0,889,0.111743,0.0278798,0,0
0,890,0.23594,0.849091,0,0
0,891,0.48525,0.14723,0,0
1,892,0.51905,0.543661,-0.00898333,0.01481
1,893,0.624433,0.669905,0.0161715,0.00620637
0,894,0.21163,0.676003,0,0
0,895,0.0180131,0.357937,0,0
0,896,0.664743,0.942703,0,0
0,897,0.179565,0.403211,0,0
0,898,0.870782,0.233038,0,0
1,899,0.372986,0.397082,-0.0019653,-0.0172097
1,900,0.43868,0.71436,0.0148542,0.00891014
0,901,0.455339,0.817202,0,0
0,902,0.0592176,0.128419,0,0
0,903,0.192868,0.148118,0,0
0,904,0.346131,0.750471,0,0
0,905,0.939213,0.12536,0,0
0,906,0.433048,0.0885129,0,0
0,907,0.981623,0.976821,0,0
0,908,0.976417,0.135801,0,0
0,909,0.268776,0.939356,0,0
0,910,0.5609,0.236509,0,0
0,911,0.920962,0.897301,0,0
0,912,0.0106761,0.783824,0,0
0,913,0.242709,0.751694,0,0
0,914,0.881634,0.0804387,0,0
0,915,0.325772,0.956539,0,0
0,916,0.131279,0.561956,0,0
1,917,0.428121,0.686286,0.0152696,0.00817787
0,918,0.469121,0.00613164,0,0
0,919,0.761768,0.0879768,0,0
0,920,0.99905,0.966253,0,0
0,921,0.968425,0.344387,0,0
0,922,0.962488,0.0626129,0,0
1,923,0.468503,0.661962,-0.0149302,0.00878216
0,924,0.792012,0.323553,0,0
0,925,0.619589,0.00708122,0,0
0,926,0.046976,0.969801,0,0
1,927,0.590334,0.691643,-0.0173213,9.78451e-05
0,928,0.171053,0.742259,0,0
0,929,0.374614,0.945669,0,0
0,930,0.686323,0.653454,0,0
1,931,0.574884,0.525002,-0.00864712,0.0150088
0,932,0.197667,0.554548,0,0
0,933,0.866579,0.949408,0,0
0,934,0.0135405,0.0562891,0,0
0,935,0.604533,0.748632,0,0
0,936,0.774065,0.890252,0,0
0,937,0.765197,0.919376,0,0
0,938,0.423007,0.996182,0,0
0,939,0.617894,0.134706,0,0
0,940,0.486158,0.17947,0,0
0,941,0.851632,0.925868,0,0
0,942,0.62103,0.221721,0,0
1,943,0.437589,0.686888,-0.0139332,-0.010291
0,944,0.189545,0.418783,0,0
0,945,0.820844,0.350177,0,0
0,946,0.0789911,0.45365,0,0
0,947,0.293549,0.678405,0,0
0,948,0.274845,0.459855,0,0
0,949,0.927589,0.893388,0,0
0,950,0.560986,0.186884,0,0
0,951,0.238256,0.134427,0,0
0,952,0.463734,0.887934,0,0
0,953,0.970668,0.532425,0,0
0,954,0.504087,0.887775,0,0
1,955,0.409268,0.491659,-0.0123746,-0.0121205
0,956,0.114423,0.0448829,0,0
1,957,0.559586,0.623461,-0.00355027,-0.0169539
0,958,0.271028,0.845213,0,0
0,959,0.298781,0.945019,0,0
0,960,0.0809492,0.0608417,0,0
0,961,0.984056,0.470703,0,0
0,962,0.973485,0.453439,0,0
0,963,0.744877,0.299965,0,0
0,964,0.991591,0.884981,0,0
0,965,0.97794,0.0983726,0,0
0,966,0.682431,0.762617,0,0
0,967,0.345906,0.234564,0,0
1,968,0.429242,0.682173,-0.0157506,-0.00720803
1,969,0.613265,0.351474,0.0169219,0.00369952
1,970,0.545139,0.381736,-0.00264226,-0.0171189
0,971,0.67601,0.0228491,0,0
0,972,0.753738,0.0576506,0,0
0,973,0.654355,0.186319,0,0
0,974,0.0725102,0.902282,0,0
0,975,0.344661,0.838549,0,0
0,976,0.722068,0.158051,0,0
0,977,0.875173,0.394887,0,0
0,978,0.635116,0.855687,0,0
0,979,0.647325,0.035503,0,0
0,980,0.238423,0.469344,0,0
0,981,0.950027,0.564215,0,0
0,982,0.10052,0.724121,0,0
0,983,0.835305,0.384105,0,0
1,984,0.612909,0.419906,-0.0172508,-0.00156456
0,985,0.172161,0.525262,0,0
0,986,0.506129,0.127048,0,0
0,987,0.973504,0.250968,0,0
0,988,0.954514,0.100326,0,0
1,989,0.717888,0.553352,-0.0148156,0.00897416
0,990,0.711292,0.379468,0,0
0,991,0.779413,0.773582,0,0
0,992,0.132389,0.175294,0,0
1,993,0.39354,0.527561,-0.0172433,-0.00164496
0,994,0.249321,0.0224735,0,0
0,995,0.832806,0.666551,0,0
0,996,0.249471,0.00183646,0,0
1,997,0.304497,0.455823,-0.00410473,0.0168282
0,998,0.271355,0.892665,0,0
1,999,0.599203,0.652689,-0.00584212,0.0163067
0,1000,0.143583,0.492301,0,0
0,1,0.793757,0.519454,0,0
0,2,0.203869,0.531456,0,0
0,3,0.248049,0.201553,0,0
1,4,0.417205,0.446962,-0.0147006,0.0100199
0,5,0.628448,0.00212857,0,0
0,6,0.0645956,0.969108,0,0
0,7,0.16368,0.733191,0,0
1,8,0.770544,0.531214,0.0139286,0.0100071
0,9,0.561622,0.0881249,0,0
1,10,0.35201,0.377237,0.00575375,-0.0166843
0,11,0.219979,0.550184,0,0
0,12,0.284129,0.769474,0,0
0,13,0.0952336,0.333019,0,0
0,14,0.746951,0.369576,0,0
0,15,0.209344,0.981572,0,0
0,16,0.21267,0.790527,0,0
0,17,0.352704,0.30675,0,0
0,18,0.294937,0.0762933,0,0
0,19,0.195076,0.10279,0,0
0,20,0.951069,0.876809,0,0
0,21,0.0185888,0.83192,0,0
0,22,0.0615252,0.0126213,0,0
0,23,0.906757,0.160737,0,0
0,24,0.302482,0.253326,0,0
1,25,0.385341,0.680748,0.0101322,0.0135717
0,26,0.0792164,0.221273,0,0
0,27,0.296096,0.0696223,0,0
1,28,0.618586,0.327705,0.0169942,-0.00422637
0,29,0.826627,0.89616,0,0
0,30,0.324321,0.218353,0,0
0,31,0.755191,0.594997,0,0
0,32,0.710637,0.131951,0,0
0,33,0.00491653,0.480906,0,0
0,34,0.914036,0.98394,0,0
0,35,0.920953,0.864879,0,0
0,36,0.174432,0.227183,0,0
0,37,0.500758,0.0973121,0,0
0,38,0.266669,0.15385,0,0
1,39,0.616662,0.235218,0.0113871,-0.0140195
1,40,0.223179,0.328886,-0.0171331,-0.00273149
0,41,0.481866,0.929472,0,0
0,42,0.116822,0.519141,0,0
0,43,0.780871,0.121752,0,0
1,44,0.475026,0.222154,0.0033846,-0.0169654
1,45,0.666651,0.363908,0.011478,-0.0132676
0,46,0.648832,0.265183,0,0
1,47,0.789944,0.451371,0.0151337,0.00771524
1,48,0.534073,0.398227,-0.0103096,-0.0141965
0,49,0.998469,0.790977,0,0
1,50,0.638391,0.517975,0.0154364,0.00701297
0,51,0.271695,0.28771,0,0
0,52,0.227365,0.883939,0,0
0,53,0.153745,0.893968,0,0
0,54,0.581618,0.77083,0,0
0,55,0.872089,0.125145,0,0
0,56,0.0700138,0.604504,0,0
0,57,0.497179,0.779296,0,0
0,58,0.719431,0.900466,0,0
0,59,0.870035,0.463433,0,0
1,60,0.306602,0.570323,-0.0178975,9.92987e-05
0,61,0.371942,0.957745,0,0
0,62,0.890326,0.518448,0,0
0,63,0.873845,0.444429,0,0
0,64,0.766978,0.478999,0,0
0,65,0.200146,0.720802,0,0
0,66,0.723439,0.723589,0,0
0,67,0.592482,0.766546,0,0
1,68,0.754429,0.477812,0.0137816,0.00921365
0,69,0.055953,0.951027,0,0
0,70,0.92301,0.252295,0,0
0,71,0.230416,0.914206,0,0
0,72,0.0811348,0.609579,0,0
0,73,0.0616078,0.920547,0,0
0,74,0.316597,0.244613,0,0
0,75,0.0521666,0.0323424,0,0
0,76,0.865201,0.795486,0,0
1,77,0.429095,0.532583,-0.0171319,-0.00230987
0,78,0.276315,0.713658,0,0
1,79,0.353152,0.38108,-0.0163978,-0.00510646
0,80,0.778322,0.139886,0,0
0,81,0.26276,0.790386,0,0
0,82,0.96878,0.799991,0,0
0,83,0.882722,0.00560897,0,0
0,84,0.571005,0.715682,0,0
0,85,0.803954,0.521797,0,0
0,86,0.486421,0.022167,0,0
1,87,0.269402,0.557177,-0.0163586,0.00625869
0,88,0.891986,0.188755,0,0
1,89,0.662084,0.255665,0.00159241,-0.0169722
1,90,0.57189,0.447901,0.0169677,-0.000595662
0,91,0.60001,0.0997159,0,0
0,92,0.382601,0.763678,0,0
0,93,0.46583,0.761094,0,0
0,94,0.4611,0.935278,0,0
0,95,0.856844,0.858697,0,0
0,96,0.811646,0.546984,0,0
0,97,0.990312,0.942763,0,0
0,98,0.774284,0.0952892,0,0
0,99,0.0968306,0.207567,0,0
0,100,0.431167,0.271436,0,0
0,101,0.930934,0.968524,0,0
0,102,0.963598,0.357475,0,0
0,103,0.990728,0.590106,0,0
0,104,0.780105,0.682314,0,0
0,105,0.475558,0.812219,0,0
0,106,0.678592,0.822859,0,0
0,107,0.474973,0.266934,0,0
0,108,0.929546,0.106132,0,0
0,109,0.0711294,0.50648,0,0
0,110,0.829353,0.656603,0,0
1,111,0.418062,0.647873,-0.00242999,0.0169832
0,112,0.0788084,0.702739,0,0
1,113,0.546919,0.515186,0.00728673,-0.0155516
0,114,0.122896,0.527436,0,0
0,115,0.662077,0.876857,0,0
1,116,0.704558,0.697569,0.0172138,-0.00299139
0,117,0.248693,0.687761,0,0
0,118,0.880972,0.584971,0,0
0,119,0.303323,0.252183,0,0
0,120,0.279284,0.913409,0,0
0,121,0.165812,0.0690275,0,0
0,122,0.237592,0.461707,0,0
1,123,0.322388,0.468607,-0.0146566,0.00912881
0,124,0.556354,0.797805,0,0
0,125,0.734139,0.63188,0,0
0,126,0.765701,0.569122,0,0
0,127,0.379427,0.911964,0,0
0,128,0.0147169,0.652837,0,0
0,129,0.527009,0.110258,0,0
0,130,0.0577507,0.516508,0,0
1,131,0.436406,0.554932,-0.0119917,-0.0124794
0,132,0.403755,0.892526,0,0
0,133,0.307903,0.687081,0,0
1,134,0.21727,0.308407,-0.0150615,-0.00840659
0,135,0.804215,0.524085,0,0
0,136,0.18121,0.862119,0,0
0,137,0.0665384,0.34118,0,0
0,138,0.796385,0.0553958,0,0
0,139,0.168414,0.156709,0,0
0,140,0.5376,0.795239,0,0
0,141,0.80303,0.329131,0,0
0,142,0.593362,0.805683,0,0
0,143,0.170184,0.290342,0,0
1,144,0.467789,0.499485,0.0160944,-0.00736304
0,145,0.193263,0.0654586,0,0
0,146,0.828501,0.422718,0,0
0,147,0.191136,0.209729,0,0
0,148,0.207836,0.465446,0,0
0,149,0.937221,0.649861,0,0
1,150,0.440569,0.399055,0.015957,-0.00683071
0,151,0.484614,0.10768,0,0
0,152,0.748296,0.607936,0,0
0,153,0.701147,0.367799,0,0
0,154,0.442332,0.105357,0,0
0,155,0.927572,0.779479,0,0
0,156,0.344322,0.194128,0,0
0,157,0.903692,0.0242094,0,0
0,158,0.780085,0.639224,0,0
0,159,0.804858,0.665017,0,0
0,160,0.957174,0.795473,0,0
0,161,0.76812,0.490623,0,0
0,162,0.155395,0.1522,0,0
0,163,0.911284,0.565627,0,0
0,164,0.632237,0.700154,0,0
0,165,0.842299,0.586407,0,0
0,166,0.971506,0.682969,0,0
0,167,0.900886,0.891877,0,0
1,168,0.38108,0.376412,0.00357236,-0.0167585
1,169,0.694473,0.408637,0.00809951,-0.0152988
0,170,0.787334,0.503615,0,0
0,171,0.839153,0.668172,0,0
0,172,0.687792,0.85776,0,0
0,173,0.798055,0.895056,0,0
0,174,0.111444,0.621069,0,0
1,175,0.562061,0.432433,0.0108773,-0.0139407
1,176,0.521301,0.24359,0.00313991,-0.0165232
0,177,0.814251,0.286215,0,0
0,178,0.634341,0.0290539,0,0
0,179,0.178935,0.881435,0,0
0,180,0.610917,0.00797074,0,0
0,181,0.0190985,0.0153796,0,0
0,182,0.702911,0.665477,0,0
0,183,0.860321,0.736359,0,0
0,184,0.0502415,0.0847252,0,0
0,185,0.800624,0.674065,0,0
0,186,0.534048,0.0608663,0,0
0,187,0.345211,0.114137,0,0
1,188,0.659889,0.664201,0.0177548,-0.000210609
0,189,0.834474,0.682093,0,0
1,190,0.652181,0.558683,0.0137259,-0.0107941
0,191,0.852844,0.736476,0,0
0,192,0.259424,0.400818,0,0
0,193,0.664728,0.859344,0,0
1,194,0.617883,0.359835,-0.000560667,-0.0175261
0,195,0.749289,0.21811,0,0
0,196,0.414534,0.880607,0,0
0,197,0.75037,0.396764,0,0
1,198,0.390217,0.481886,-0.0102375,0.0132125
0,199,0.202116,0.437314,0,0
1,200,0.363668,0.467295,-0.0161799,0.00564751
0,201,0.647966,0.141879,0,0
0,202,0.609747,0.966892,0,0
0,203,0.167148,0.595799,0,0
0,204,0.209102,0.634049,0,0
0,205,0.876456,0.306934,0,0
0,206,0.471438,0.125378,0,0
0,207,0.0350291,0.231501,0,0
0,208,0.765942,0.911551,0,0
0,209,0.953422,0.146982,0,0
0,210,0.0816207,0.426442,0,0
0,211,0.96641,0.560297,0,0
0,212,0.758115,0.276278,0,0
0,213,0.840855,0.129079,0,0
0,214,0.549525,0.108131,0,0
1,215,0.562667,0.559786,-0.00934382,0.0142002
1,216,0.654244,0.311503,0.0129752,-0.011364
0,217,0.974803,0.97288,0,0
1,218,0.159363,0.504156,-0.0170674,-0.00637207
0,219,0.273884,0.947658,0,0
0,220,0.175553,0.178081,0,0
0,221,0.194306,0.361426,0,0
0,222,0.226039,0.978738,0,0
0,223,0.75537,0.598884,0,0
0,224,0.892918,0.293547,0,0
0,225,0.739899,0.500163,0,0
0,226,0.853566,0.354175,0,0
0,227,0.700069,0.727082,0,0
0,228,0.125512,0.160885,0,0
0,229,0.243758,0.555032,0,0
0,230,0.894648,0.465633,0,0
0,231,0.210133,0.561338,0,0
0,232,0.627046,0.111074,0,0
0,233,0.968226,0.932438,0,0
0,234,0.947808,0.351262,0,0
0,235,0.474515,0.189105,0,0
0,236,0.107213,0.465639,0,0
1,237,0.813616,0.559248,0.0161939,-0.00689744
0,238,0.199008,0.959847,0,0
0,239,0.956727,0.832409,0,0
0,240,0.630546,0.778659,0,0
0,241,0.830778,0.18212,0,0
1,242,0.503468,0.229538,0.00987331,-0.0150025
0,243,0.219704,0.436872,0,0
0,244,0.679413,0.756576,0,0
0,245,0.853142,0.271532,0,0
1,246,0.67683,0.78811,0.00900543,0.0146752
0,247,0.0646015,0.623156,0,0
0,248,0.959646,0.993574,0,0
0,249,0.78168,0.926538,0,0
0,250,0.214102,0.573677,0,0
0,251,0.815129,0.783969,0,0
0,252,0.0230231,0.25528,0,0
1,253,0.47322,0.442555,0.0170929,0.000583795
0,254,0.00973894,0.261108,0,0
0,255,0.164904,0.576887,0,0
0,256,0.934968,0.721678,0,0
0,257,0.674574,0.247634,0,0
0,258,0.955197,0.971119,0,0
0,259,0.662897,0.160404,0,0
0,260,0.90269,0.348145,0,0
1,261,0.439291,0.444843,0.0101189,-0.0145341
0,262,0.021909,0.452569,0,0
0,263,0.214502,0.750302,0,0
0,264,0.744255,0.50819,0,0
0,265,0.272695,0.44133,0,0
0,266,0.834295,0.972652,0,0
0,267,0.121053,0.36959,0,0
0,268,0.261484,0.675886,0,0
0,269,0.346637,0.121831,0,0
1,270,0.647227,0.34741,0.00136802,-0.0179855
0,271,0.394055,0.242736,0,0
0,272,0.757057,0.481543,0,0
0,273,0.878167,0.972329,0,0
0,274,0.982306,0.620334,0,0
0,275,0.913398,0.0401613,0,0
0,276,0.140129,0.697125,0,0
0,277,0.201249,0.527659,0,0
1,278,0.416763,0.525521,0.000748915,0.0170133
0,279,0.95922,0.28173,0,0
0,280,0.0478284,0.104068,0,0
0,281,0.0127022,0.213728,0,0
0,282,0.772128,0.447296,0,0
0,283,0.596947,0.771714,0,0
0,284,0.36513,0.87325,0,0
0,285,0.59429,0.219833,0,0
0,286,0.409774,0.792607,0,0
0,287,0.982039,0.699664,0,0
0,288,0.322032,0.804663,0,0
0,289,0.187183,0.481102,0,0
0,290,0.878697,0.28602,0,0
0,291,0.598933,0.0628164,0,0
0,292,0.904285,0.22778,0,0
0,293,0.59157,0.0424961,0,0
0,294,0.125175,0.521167,0,0
0,295,0.522786,0.787854,0,0
0,296,0.607405,0.0444031,0,0
0,297,0.116665,0.409048,0,0
0,298,0.592197,0.288567,0,0
0,299,0.632723,0.0770857,0,0
0,300,0.12908,0.647135,0,0
0,301,0.888748,0.0409027,0,0
0,302,0.149194,0.650074,0,0
0,303,0.903106,0.573059,0,0
1,304,0.460529,0.716203,0.0100136,0.0145493
0,305,0.241239,0.0737466,0,0
0,306,0.504891,0.918711,0,0
0,307,0.733734,0.659287,0,0
0,308,0.574238,0.139513,0,0
0,309,0.588339,0.101526,0,0
0,310,0.967697,0.801548,0,0
0,311,0.986709,0.692411,0,0
1,312,0.810093,0.494565,0.0167259,-0.003626
0,313,0.792621,0.333411,0,0
0,314,0.201121,0.672093,0,0
0,315,0.676651,0.960015,0,0
0,316,0.400923,0.0593449,0,0
0,317,0.20578,0.189884,0,0
1,318,0.557164,0.633928,0.0109398,0.0131178
0,319,0.0581756,0.829307,0,0
1,320,0.52986,0.311015,-0.00781229,-0.0156185
0,321,0.0110477,0.718164,0,0
0,322,0.257915,0.716296,0,0
0,323,0.61157,0.938939,0,0
0,324,0.859966,0.423289,0,0
0,325,0.437159,0.775886,0,0
0,326,0.0992118,0.158289,0,0
0,327,0.730791,0.687757,0,0
0,328,0.0677748,0.843604,0,0
0,329,0.132482,0.808835,0,0
0,330,0.793163,0.853137,0,0
0,331,0.0991833,0.10528,0,0
0,332,0.137863,0.315738,0,0
0,333,0.499169,0.741798,0,0
0,334,0.768631,0.332888,0,0
0,335,0.247405,0.538489,0,0
0,336,0.394823,0.883954,0,0
1,337,0.430319,0.409198,-0.0150425,-0.00870217
0,338,0.850055,0.369971,0,0
0,339,0.552527,0.895612,0,0
1,340,0.747979,0.535394,0.0178473,-0.00148132
1,341,0.271463,0.532405,-0.0162012,-0.00668677
0,342,0.932803,0.58483,0,0
0,343,0.233337,0.677359,0,0
0,344,0.157799,0.187259,0,0
0,345,0.971573,0.962279,0,0
0,346,0.808178,0.405468,0,0
0,347,0.742265,0.972003,0,0
0,348,0.217326,0.912275,0,0
0,349,0.120063,0.00709708,0,0
0,350,0.076023,0.348932,0,0
1,351,0.471704,0.564671,0.0121627,0.0114668
0,352,0.664042,0.306344,0,0
0,353,0.226393,0.837605,0,0
1,354,0.372714,0.264741,-0.0151192,-0.00829793
0,355,0.0148046,0.21074,0,0
1,356,0.61088,0.351505,0.0052054,-0.0169596
0,357,0.186438,0.229183,0,0
0,358,0.0623,0.223564,0,0
0,359,0.741098,0.690078,0,0
1,360,0.589447,0.196106,-0.00308111,-0.0166313
0,361,0.0549648,0.16913,0,0
0,362,0.268092,0.495075,0,0
0,363,0.9088,0.24869,0,0
1,364,0.530706,0.32836,0.00159462,-0.0174469
0,365,0.715959,0.428061,0,0
0,366,0.151745,0.981663,0,0
0,367,0.293231,0.806587,0,0
0,368,0.283942,0.0857288,0,0
0,369,0.370618,0.997213,0,0
0,370,0.655995,0.786216,0,0
0,371,0.978803,0.59762,0,0
0,372,0.687776,0.364,0,0
0,373,0.194879,0.357009,0,0
1,374,0.456379,0.257389,-0.0140645,-0.00953695
0,375,0.249267,0.436248,0,0
0,376,0.396073,0.762892,0,0
1,377,0.585382,0.305894,0.0102742,-0.0144294
0,378,0.695544,0.0803265,0,0
0,379,0.781558,0.413107,0,0
0,380,0.958317,0.309054,0,0
0,381,0.86295,0.391776,0,0
0,382,0.970933,0.446892,0,0
0,383,0.868173,0.328289,0,0
0,384,0.99005,0.117974,0,0
0,385,0.413933,0.988925,0,0
0,386,0.486111,0.813236,0,0
0,387,0.928957,0.157927,0,0
1,388,0.403297,0.233305,-0.010807,-0.0137718
0,389,0.80181,0.841293,0,0
0,390,0.447843,0.81572,0,0
0,391,0.0187699,0.129593,0,0
0,392,0.967811,0.579981,0,0
0,393,0.92417,0.410867,0,0
0,394,0.117535,0.447181,0,0
0,395,0.320796,0.753766,0,0
0,396,0.060474,0.00473789,0,0
0,397,0.409318,0.228463,0,0
0,398,0.0688766,0.28527,0,0
0,399,0.0880114,0.715754,0,0
0,400,0.0305771,0.0756461,0,0
0,401,0.306947,0.251759,0,0
0,402,0.94549,0.785248,0,0
0,403,0.655599,0.150856,0,0
0,404,0.167039,0.753254,0,0
1,405,0.485579,0.494843,0.0172935,0.00244308
0,406,0.00460728,0.5,0,0
0,407,0.333503,0.163277,0,0
0,408,0.859001,0.490018,0,0
0,409,0.129401,0.89083,0,0
0,410,0.155723,0.976532,0,0
0,411,0.538625,0.818825,0,0
0,412,0.0596174,0.813954,0,0
0,413,0.484325,0.100384,0,0
0,414,0.908885,0.866922,0,0
0,415,0.726651,0.681787,0,0
0,416,0.122984,0.0399422,0,0
0,417,0.312889,0.135173,0,0
0,418,0.443644,0.741598,0,0
0,419,0.284104,0.271851,0,0
0,420,0.0918691,0.966603,0,0
0,421,0.325193,0.196056,0,0
1,422,0.203261,0.645777,-0.0174596,-0.000637145
